Simple Query1, Simple Query2, ComplexQuery1, ComplexQuery2, Simple Query1 indexing, Simple Query2 indexing, ComplexQuery1 indexing, ComplexQuery2 indexing
6.198883056640625e-05, 6.604194641113281e-05, 10.359174966812134, 7.946920871734619, 0.0010000, 0.0020000, 4.985512971878052, 6.651897192001343
