Simple Query1, Simple Query2, ComplexQuery1, ComplexQuery2, Simple Query1 indexing, Simple Query2 indexing, ComplexQuery1 indexing, ComplexQuery2 indexing
0.0002009868621826172, 7.510185241699219e-05, 0.173933744430542, 2.4082210063934326, 0.0790000, 0.0060000, 0.03877091407775879, 1.1524639129638672
